position,per,tx phyrate,tx mcs,tx nss,chload,chload self,total_latency_50_percent,total_latency_95_percent,total_latency_99_percent,txtime_latency_50_percent,txtime_latency_95_percent,txtime_latency_99_percent,uldelay <100ms,uldelay 100-500ms,uldelay 500-900ms,uldelay 900-1300ms,uldelay 1300-1700ms,uldelay 1700-2100ms,uldelay >2100ms,txtime <1ms,txtime 1-5ms,txtime 5-9ms,txtime 9-13ms,txtime 13-17ms,txtime 17-21ms,txtime >21ms,diff tx bytes,diff tx packets,diff tx ppdu cnt,diff tx ppdu retry cnt
"-26,-16",24,52000,5,1,742,2,1,4,11,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987500,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,240,60
"-26,-15",28,52000,5,1,742,2,1,4,10,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,251,71
"-26,-14",30,54234,6,1,743,2,1,5,8,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,260,80
"-26,-13",31,55328,6,1,743,2,1,6,17,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988417,0.011583,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,262,82
"-26,-12",24,57166,7,1,743,2,1,4,6,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995781,0.004219,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,240,60
"-26,-11",29,58504,7,1,742,2,1,6,13,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,256,76
"-26,-10",32,59468,7,1,741,2,1,5,13,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992453,0.007547,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,266,86
"-26,-9",24,60129,7,1,743,2,1,4,8,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987342,0.012658,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,237,57
"-26,-8",25,60653,7,1,743,2,1,4,7,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995833,0.004167,0.000000,0.000000,0.000000,0.000000,0.000000,27561,181,242,61
"-26,-7",34,61139,7,1,742,2,1,5,15,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.981413,0.018587,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,273,93
"-26,-6",29,61500,7,1,745,2,1,6,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996063,0.003937,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,255,75
"-26,-5",29,61793,7,1,745,2,1,5,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996032,0.003968,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,255,75
"-26,-4",33,62052,7,1,744,2,1,7,37,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992453,0.007547,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,270,90
"-26,-3",32,62272,7,1,743,2,1,7,56,0,0,0,0.988889,0.011111,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,267,87
"-26,-2",31,62457,7,1,743,2,1,6,13,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,262,82
"-26,-1",32,62620,7,1,745,2,1,6,17,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996198,0.003802,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,267,87
"-26,0",31,62763,7,1,744,2,1,6,18,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988550,0.011450,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,262,82
"-26,1",30,62888,7,1,745,2,1,5,13,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992248,0.007752,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,260,80
"-26,2",29,62997,7,1,742,2,1,6,10,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992157,0.007843,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,255,75
"-26,3",28,63097,7,1,743,2,1,6,7,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992032,0.007968,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,253,73
"-26,4",27,63185,7,1,743,2,1,5,12,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.991968,0.008032,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,249,69
"-26,5",30,63268,7,1,742,2,1,5,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,258,78
"-26,6",29,63343,7,1,742,2,1,5,14,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.991837,0.008163,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,254,74
"-26,7",30,63414,7,1,743,2,1,7,10,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988235,0.011765,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,259,79
"-26,8",24,63474,7,1,742,2,1,4,6,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.991597,0.008403,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,239,59
"-26,9",34,63536,7,1,745,2,1,6,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.989091,0.010909,0.000000,0.000000,0.000000,0.000000,0.000000,27561,181,276,95
"-26,10",28,63590,7,1,744,2,1,5,12,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992063,0.007937,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,253,73
"-26,11",28,63640,7,1,743,2,1,4,8,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995951,0.004049,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,251,71
"-26,12",29,63687,7,1,744,2,1,5,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996078,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,256,76
"-26,13",32,63513,6,1,743,2,1,7,39,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992366,0.007634,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,265,85
"-26,14",27,63356,6,1,744,2,1,6,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995918,0.004082,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,248,68
"-26,15",30,63000,5,1,745,2,1,5,13,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996094,0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,259,79
"-26,16",29,62668,5,1,743,2,1,6,23,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992126,0.007874,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,256,76
"-26,17",0,62668,0,0,634,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,18",0,62668,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,19",0,62668,0,0,634,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,20",0,62668,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,21",0,62668,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,22",0,62668,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,23",0,62668,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,24",0,62668,0,0,630,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,25",0,62668,0,0,631,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-26,26",0,62668,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-26",0,62668,0,0,632,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-25",0,62668,0,0,632,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-24",0,62668,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-23",0,62668,0,0,634,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-22",0,62668,0,0,632,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-21",0,62668,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-20",0,62668,0,0,630,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-19",0,62668,0,0,636,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-18",0,62668,0,0,631,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-17",0,62668,0,0,635,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,-16",25,62365,5,1,743,2,1,4,6,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987552,0.012448,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,242,62
"-25,-15",30,62254,6,1,741,2,1,8,15,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988417,0.011583,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,260,80
"-25,-14",28,62150,6,1,743,2,1,5,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,252,72
"-25,-13",30,62228,7,1,741,2,1,9,14,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996139,0.003861,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,259,79
"-25,-12",32,62304,7,1,745,2,1,8,16,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996255,0.003745,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,268,88
"-25,-11",31,62375,7,1,744,2,1,7,12,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988550,0.011450,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,264,84
"-25,-10",30,62442,7,1,742,2,1,4,22,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992157,0.007843,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,258,78
"-25,-9",29,62504,7,1,741,2,1,6,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996032,0.003968,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,255,75
"-25,-8",31,62565,7,1,741,2,1,5,12,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27561,181,264,83
"-25,-7",33,62624,7,1,743,2,1,6,18,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,269,89
"-25,-6",29,62679,7,1,740,2,1,5,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996078,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,256,76
"-25,-5",31,62733,7,1,743,2,1,7,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996169,0.003831,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,263,83
"-25,-4",26,62781,7,1,744,2,1,4,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,246,66
"-25,-3",27,62826,7,1,742,2,1,5,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995918,0.004082,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,247,67
"-25,-2",29,62872,7,1,744,2,1,6,21,0,0,1,0.994444,0.005556,0.000000,0.000000,0.000000,0.000000,0.000000,0.983673,0.016327,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,255,75
"-25,-1",32,62917,7,1,746,2,1,6,25,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992424,0.007576,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,268,88
"-25,0",30,62959,7,1,745,2,1,6,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992063,0.007937,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,259,79
"-25,1",29,63000,7,1,744,2,1,5,19,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987952,0.012048,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,256,76
"-25,2",32,63039,7,1,743,2,1,5,11,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984556,0.015444,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,265,85
"-25,3",29,63076,7,1,742,2,1,4,12,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996016,0.003984,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,254,74
"-25,4",30,63111,7,1,742,2,1,5,43,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,260,80
"-25,5",23,63142,7,1,748,1,1,4,5,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995690,0.004310,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,234,54
"-25,6",27,63176,7,1,741,2,1,7,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995968,0.004032,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,249,69
"-25,7",30,63208,7,1,744,2,1,5,13,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996032,0.003968,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,258,78
"-25,8",25,63237,7,1,742,2,1,4,9,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995781,0.004219,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,243,63
"-25,9",26,63266,7,1,740,2,1,5,15,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995833,0.004167,0.000000,0.000000,0.000000,0.000000,0.000000,27561,181,245,64
"-25,10",26,63295,7,1,744,2,1,5,10,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995833,0.004167,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,244,64
"-25,11",24,63321,7,1,742,2,1,5,17,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,240,60
"-25,12",29,63348,7,1,741,2,1,4,7,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992095,0.007905,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,255,75
"-25,13",30,63374,7,1,740,2,1,7,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996154,0.003846,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,260,80
"-25,14",32,63296,6,1,741,2,1,7,14,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992395,0.007605,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,267,87
"-25,15",31,63221,6,1,744,2,1,5,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996183,0.003817,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,264,84
"-25,16",25,63059,5,1,743,2,1,5,13,0,0,0,0.994444,0.005556,0.000000,0.000000,0.000000,0.000000,0.000000,0.995798,0.004202,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,243,63
"-25,17",0,63059,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,18",0,63059,0,0,634,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,19",0,63059,0,0,632,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,20",0,63059,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,21",0,63059,0,0,636,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,22",0,63059,0,0,634,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,23",0,63059,0,0,631,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,24",0,63059,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,25",0,63059,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-25,26",0,63059,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-26",0,63059,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-25",0,63059,0,0,633,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-24",0,63059,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-23",0,63059,0,0,630,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-22",0,63059,0,0,632,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-21",0,63059,0,0,634,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-20",0,63059,0,0,629,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-19",0,63059,0,0,635,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-18",0,63059,0,0,632,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-17",0,63059,0,0,628,4,99999,99999,99999,99999,99999,99999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0
"-24,-16",32,62889,5,1,743,2,1,6,11,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988462,0.011538,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,265,85
"-24,-15",23,62829,6,1,745,2,1,5,6,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,236,56
"-24,-14",31,62765,6,1,746,2,1,6,10,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980620,0.019380,0.000000,0.000000,0.000000,0.000000,0.000000,27495,180,261,81
