position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets,
"1,65",0,0,0,0,0,0,0,
"1,66",0,0,0,0,0,0,0,
"1,67",0,0,0,0,0,0,0,
"1,68",0,0,0,0,0,0,0,
"1,69",0,0,0,0,0,0,0,
"1,70",0,0,0,0,0,0,0,
"1,71",0,0,0,0,0,0,0,
"1,72",0,0,0,0,0,0,0,
"1,73",0,0,0,0,0,0,0,
"1,74",0,0,0,0,0,0,0,
"2,1",0,0,0,0,0,0,0,
"2,2",0,0,0,0,0,0,0,
"2,3",0,0,0,0,0,0,0,
"2,4",0,0,0,0,0,0,0,
"2,5",0,0,0,0,0,0,0,
"2,6",0,0,0,0,0,0,0,
"2,7",0,0,0,0,0,0,0,
"2,8",0,0,0,0,0,0,0,
"2,9",0,0,0,0,0,0,0,
"2,10",0,0,0,0,0,0,0,
"2,11",0,0,0,0,0,0,0,
"2,12",0,0,0,0,0,0,0,
"2,13",0,0,0,0,0,0,0,
"2,14",0,0,0,0,0,0,0,
"2,15",0,0,0,0,0,0,0,
"2,16",0,0,0,0,0,0,0,
"2,17",0,0,0,0,0,0,0,
"2,18",0,0,0,0,0,0,0,
"2,19",0,0,0,0,0,0,0,
"2,20",0,0,0,0,0,0,0,
"2,21",0,0,0,0,0,0,0,
"2,22",0,0,0,0,0,0,0,
"2,23",0,0,0,0,0,0,0,
"2,24",0,0,0,0,0,0,0,
"2,25",0,0,0,0,0,0,0,
"2,26",0,0,0,0,0,0,0,
"2,27",0,0,0,0,0,0,0,
"2,28",0,0,0,0,0,0,0,
"2,29",0,0,0,0,0,0,0,
"2,30",0,0,0,0,0,0,0,
"2,31",0,0,0,0,0,0,0,
"2,32",0,0,0,0,0,0,0,
"2,33",0,0,0,0,0,0,0,
"2,34",0,0,0,0,0,0,0,
"2,35",0,0,0,0,0,0,0,
"2,36",0,0,0,0,0,0,0,
"2,37",0,0,0,0,0,0,0,
"2,38",0,0,0,0,0,0,0,
"2,39",0,0,0,0,0,0,0,
"2,40",0,0,0,0,0,0,0,
"2,41",0,0,0,0,0,0,0,
"2,42",0,0,0,0,0,0,0,
"2,43",0,0,0,0,0,0,0,
"2,44",0,0,0,0,0,0,0,
"2,45",0,0,0,0,0,0,0,
"2,46",0,0,0,0,0,0,0,
"2,47",0,0,0,0,0,0,0,
"2,48",0,0,0,0,0,0,0,
"2,49",0,0,0,0,0,0,0,
"2,50",0,0,0,0,0,0,0,
"2,51",0,0,0,0,0,0,0,
"2,52",0,0,0,0,0,0,0,
"2,53",0,0,0,0,0,0,0,
"2,54",0,0,0,0,0,0,0,
"2,55",0,0,0,0,0,0,0,
"2,56",0,0,0,0,0,0,0,
"2,57",0,0,0,0,0,0,0,
"2,58",0,0,0,0,0,0,0,
"2,59",0,0,0,0,0,0,0,
"2,60",0,0,0,0,0,0,0,
"2,61",0,0,0,0,0,0,0,
"2,62",0,0,0,0,0,0,0,
"2,63",0,0,0,0,0,0,0,
"2,64",0,0,0,0,0,0,0,
"2,65",0,0,0,0,0,0,0,
"2,66",0,0,0,0,0,0,0,
"2,67",0,0,0,0,0,0,0,
"2,68",0,0,0,0,0,0,0,
"2,69",0,0,0,0,0,0,0,
"2,70",0,0,0,0,0,0,0,
"2,71",0,0,0,0,0,0,0,
"2,72",0,0,0,0,0,0,0,
"2,73",0,0,0,0,0,0,0,
"2,74",0,0,0,0,0,0,0,
"3,1",0,0,0,0,0,0,0,
"3,2",0,0,0,0,0,0,0,
"3,3",0,0,0,0,0,0,0,
"3,4",0,0,0,0,0,0,0,
"3,5",0,0,0,0,0,0,0,
"3,6",0,0,0,0,0,0,0,
"3,7",0,0,0,0,0,0,0,
"3,8",0,0,0,0,0,0,0,
"3,9",0,0,0,0,0,0,0,
"3,10",0,0,0,0,0,0,0,
"3,11",0,0,0,0,0,0,0,
"3,12",0,0,0,0,0,0,0,
"3,13",0,0,0,0,0,0,0,
"3,14",0,0,0,0,0,0,0,
"3,15",0,0,0,0,0,0,0,
"3,16",0,0,0,0,0,0,0,
"3,17",0,0,0,0,0,0,0,
"3,18",0,0,0,0,0,0,0,
"3,19",0,0,0,0,0,0,0,
"3,20",0,0,0,0,0,0,0,
"3,21",0,0,0,0,0,0,0,
"3,22",0,0,0,0,0,0,0,
"3,23",0,0,0,0,0,0,0,
"3,24",0,0,0,0,0,0,0,
"3,25",0,0,0,0,0,0,0,
"3,26",0,0,0,0,0,0,0,
"3,27",0,0,0,0,0,0,0,
"3,28",0,0,0,0,0,0,0,
"3,29",0,0,0,0,0,0,0,
"3,30",0,0,0,0,0,0,0,
"3,31",0,0,0,0,0,0,0,
"3,32",0,0,0,0,0,0,0,
"3,33",0,0,0,0,0,0,0,
"3,34",0,0,0,0,0,0,0,
"3,35",18965,2,1,-94,-82,1672308,1353,
"3,36",25085,2,1,-94,-82,2360760,1910,
"3,37",28332,3,1,-94,-82,2421324,1959,
"3,38",33277,3,1,-94,-82,3265512,2642,
"3,39",28390,3,1,-94,-82,3119664,2524,
"3,40",28066,3,1,-94,-82,3265584,2644,
"3,41",23876,3,1,-94,-82,2059176,1666,
"3,42",20461,2,1,-94,-82,1768716,1431,
"3,43",26256,3,1,-94,-82,3133296,2536,
"3,44",28221,3,1,-94,-82,2526384,2044,
"3,45",27725,3,1,-94,-82,3229668,2613,
"3,46",0,0,0,0,0,0,0,
"3,47",0,0,0,0,0,0,0,
"3,48",0,0,0,0,0,0,0,
"3,49",0,0,0,0,0,0,0,
"3,50",0,0,0,0,0,0,0,
"3,51",0,0,0,0,0,0,0,
"3,52",0,0,0,0,0,0,0,
"3,53",0,0,0,0,0,0,0,
"3,54",0,0,0,0,0,0,0,
"3,55",0,0,0,0,0,0,0,
"3,56",0,0,0,0,0,0,0,
"3,57",0,0,0,0,0,0,0,
"3,58",0,0,0,0,0,0,0,
"3,59",0,0,0,0,0,0,0,
"3,60",0,0,0,0,0,0,0,
"3,61",0,0,0,0,0,0,0,
"3,62",0,0,0,0,0,0,0,
"3,63",0,0,0,0,0,0,0,
"3,64",0,0,0,0,0,0,0,
"3,65",0,0,0,0,0,0,0,
"3,66",0,0,0,0,0,0,0,
"3,67",0,0,0,0,0,0,0,
"3,68",0,0,0,0,0,0,0,
"3,69",0,0,0,0,0,0,0,
"3,70",0,0,0,0,0,0,0,
"3,71",0,0,0,0,0,0,0,
"3,72",0,0,0,0,0,0,0,
"3,73",0,0,0,0,0,0,0,
"3,74",0,0,0,0,0,0,0,
"4,1",0,0,0,0,0,0,0,
"4,2",0,0,0,0,0,0,0,
"4,3",0,0,0,0,0,0,0,
"4,4",0,0,0,0,0,0,0,
"4,5",0,0,0,0,0,0,0,
"4,6",0,0,0,0,0,0,0,
"4,7",0,0,0,0,0,0,0,
"4,8",0,0,0,0,0,0,0,
"4,9",0,0,0,0,0,0,0,
"4,10",0,0,0,0,0,0,0,
"4,11",0,0,0,0,0,0,0,
"4,12",0,0,0,0,0,0,0,
"4,13",0,0,0,0,0,0,0,
"4,14",0,0,0,0,0,0,0,
"4,15",0,0,0,0,0,0,0,
"4,16",0,0,0,0,0,0,0,
"4,17",0,0,0,0,0,0,0,
"4,18",0,0,0,0,0,0,0,
"4,19",0,0,0,0,0,0,0,
"4,20",0,0,0,0,0,0,0,
"4,21",0,0,0,0,0,0,0,
"4,22",0,0,0,0,0,0,0,
"4,23",0,0,0,0,0,0,0,
"4,24",0,0,0,0,0,0,0,
"4,25",0,0,0,0,0,0,0,
"4,26",0,0,0,0,0,0,0,
"4,27",0,0,0,0,0,0,0,
"4,28",0,0,0,0,0,0,0,
"4,29",0,0,0,0,0,0,0,
"4,30",0,0,0,0,0,0,0,
"4,31",20162,3,1,-94,-82,1297800,1050,
"4,32",27314,3,1,-94,-82,2208732,1787,
"4,33",23973,3,1,-94,-82,1438704,1164,
"4,34",27934,3,1,-94,-81,2820624,2284,
"4,35",28293,3,1,-94,-81,3165396,2561,
"4,36",27942,3,1,-94,-81,2300196,1861,
"4,37",28084,3,1,-94,-81,2232216,1806,
"4,38",28976,3,1,-94,-81,2239632,1812,
"4,39",28304,3,1,-94,-81,2857668,2313,
"4,40",28434,3,1,-94,-81,2291544,1854,
"4,41",27842,3,1,-94,-81,2465820,1995,
"4,42",28283,3,1,-94,-81,3381696,2736,
"4,43",28354,3,1,-94,-81,3076440,2490,
"4,44",26051,3,1,-94,-81,2263116,1831,
"4,45",21410,3,1,-94,-81,1182852,957,
"4,46",28345,3,1,-94,-81,3055392,2472,
"4,47",23499,3,1,-94,-82,2019624,1634,
"4,48",19275,2,1,-94,-82,2239668,1813,
"4,49",21661,2,1,-94,-82,2551104,2064,
"4,50",0,0,0,0,0,0,0,
"4,51",0,0,0,0,0,0,0,
"4,52",0,0,0,0,0,0,0,
"4,53",0,0,0,0,0,0,0,
"4,54",0,0,0,0,0,0,0,
"4,55",0,0,0,0,0,0,0,
"4,56",0,0,0,0,0,0,0,
"4,57",0,0,0,0,0,0,0,
"4,58",0,0,0,0,0,0,0,
"4,59",0,0,0,0,0,0,0,
"4,60",0,0,0,0,0,0,0,
"4,61",0,0,0,0,0,0,0,
"4,62",0,0,0,0,0,0,0,
"4,63",0,0,0,0,0,0,0,
"4,64",0,0,0,0,0,0,0,
"4,65",0,0,0,0,0,0,0,
"4,66",0,0,0,0,0,0,0,
"4,67",0,0,0,0,0,0,0,
"4,68",0,0,0,0,0,0,0,
"4,69",0,0,0,0,0,0,0,
"4,70",0,0,0,0,0,0,0,
"4,71",0,0,0,0,0,0,0,
"4,72",0,0,0,0,0,0,0,
"4,73",0,0,0,0,0,0,0,
"4,74",0,0,0,0,0,0,0,
"5,1",0,0,0,0,0,0,0,
"5,2",0,0,0,0,0,0,0,
"5,3",0,0,0,0,0,0,0,
"5,4",0,0,0,0,0,0,0,
"5,5",0,0,0,0,0,0,0,
"5,6",0,0,0,0,0,0,0,
"5,7",0,0,0,0,0,0,0,
"5,8",0,0,0,0,0,0,0,
"5,9",0,0,0,0,0,0,0,
"5,10",0,0,0,0,0,0,0,
"5,11",0,0,0,0,0,0,0,
"5,12",0,0,0,0,0,0,0,
"5,13",0,0,0,0,0,0,0,
"5,14",0,0,0,0,0,0,0,
"5,15",0,0,0,0,0,0,0,
"5,16",0,0,0,0,0,0,0,
"5,17",0,0,0,0,0,0,0,
"5,18",0,0,0,0,0,0,0,
"5,19",0,0,0,0,0,0,0,
"5,20",0,0,0,0,0,0,0,
"5,21",0,0,0,0,0,0,0,
"5,22",0,0,0,0,0,0,0,
"5,23",0,0,0,0,0,0,0,
"5,24",0,0,0,0,0,0,0,
"5,25",0,0,0,0,0,0,0,
"5,26",0,0,0,0,0,0,0,
"5,27",0,0,0,0,0,0,0,
"5,28",0,0,0,0,0,0,0,
"5,29",29648,4,1,-94,-82,1106256,896,
"5,30",20964,2,1,-94,-82,2006028,1623,
"5,31",33402,4,1,-94,-81,2797068,2263,
"5,32",42533,4,1,-94,-81,4557132,3687,
"5,33",41431,4,1,-94,-81,3511476,2841,
"5,34",42131,4,1,-94,-81,3240792,2622,
"5,35",42032,4,1,-94,-81,4271616,3456,
"5,36",42559,4,1,-94,-81,3501588,2833,
"5,37",41552,4,1,-94,-81,5309928,4298,
"5,38",40785,4,1,-94,-81,2904600,2350,
"5,39",37131,4,1,-94,-81,3385404,2739,
"5,40",42364,4,1,-94,-81,5121984,4144,
"5,41",42176,4,1,-94,-81,3410124,2759,
"5,42",13849,0,1,-94,-81,1362072,1102,
"5,43",13886,1,1,-94,-81,1357128,1098,
"5,44",26990,3,1,-94,-81,2087604,1689,
"5,45",27965,3,1,-94,-81,2546196,2061,
"5,46",26665,3,1,-94,-81,2287908,1853,
"5,47",28495,3,1,-94,-81,2476944,2004,
"5,48",31180,3,1,-94,-81,3235848,2618,
"5,49",28269,3,1,-94,-81,3066516,2481,
"5,50",30303,3,1,-94,-82,3560916,2881,
"5,51",24701,3,1,-94,-82,1851528,1498,
"5,52",0,0,0,0,0,0,0,
"5,53",0,0,0,0,0,0,0,
"5,54",0,0,0,0,0,0,0,
"5,55",0,0,0,0,0,0,0,
"5,56",0,0,0,0,0,0,0,
"5,57",0,0,0,0,0,0,0,
"5,58",0,0,0,0,0,0,0,
"5,59",0,0,0,0,0,0,0,
"5,60",0,0,0,0,0,0,0,
"5,61",0,0,0,0,0,0,0,
"5,62",0,0,0,0,0,0,0,
"5,63",0,0,0,0,0,0,0,
"5,64",0,0,0,0,0,0,0,
"5,65",0,0,0,0,0,0,0,
"5,66",0,0,0,0,0,0,0,
"5,67",0,0,0,0,0,0,0,
"5,68",0,0,0,0,0,0,0,
"5,69",0,0,0,0,0,0,0,
"5,70",0,0,0,0,0,0,0,
"5,71",0,0,0,0,0,0,0,
"5,72",0,0,0,0,0,0,0,
"5,73",0,0,0,0,0,0,0,
"5,74",0,0,0,0,0,0,0,
"6,1",0,0,0,0,0,0,0,
"6,2",0,0,0,0,0,0,0,
"6,3",0,0,0,0,0,0,0,
"6,4",0,0,0,0,0,0,0,
"6,5",0,0,0,0,0,0,0,
"6,6",0,0,0,0,0,0,0,
"6,7",0,0,0,0,0,0,0,
"6,8",0,0,0,0,0,0,0,
"6,9",0,0,0,0,0,0,0,
"6,10",0,0,0,0,0,0,0,
"6,11",0,0,0,0,0,0,0,
"6,12",0,0,0,0,0,0,0,
"6,13",0,0,0,0,0,0,0,
"6,14",0,0,0,0,0,0,0,
"6,15",0,0,0,0,0,0,0,
"6,16",0,0,0,0,0,0,0,
"6,17",0,0,0,0,0,0,0,
"6,18",0,0,0,0,0,0,0,
"6,19",0,0,0,0,0,0,0,
"6,20",0,0,0,0,0,0,0,
"6,21",0,0,0,0,0,0,0,
"6,22",0,0,0,0,0,0,0,
"6,23",0,0,0,0,0,0,0,
"6,24",0,0,0,0,0,0,0,
"6,25",0,0,0,0,0,0,0,
"6,26",0,0,0,0,0,0,0,
"6,27",36003,4,1,-94,-82,1549944,1254,
"6,28",32677,4,1,-94,-82,2951568,2388,
"6,29",41920,4,1,-94,-81,3881040,3140,
"6,30",40162,4,1,-94,-81,3249444,2629,
"6,31",38328,4,1,-94,-81,3331056,2696,
"6,32",42271,4,1,-94,-81,4065204,3289,
"6,33",42180,4,1,-94,-81,3518892,2847,
"6,34",42823,4,1,-94,-80,4304988,3483,
"6,35",42699,4,1,-94,-80,3982428,3223,
"6,36",42299,4,1,-94,-80,4887144,3954,
"6,37",42242,4,1,-94,-80,4234536,3426,
"6,38",26759,2,1,-94,-80,2307612,1867,
"6,39",42519,4,1,-94,-80,4800624,3884,
"6,40",36289,4,1,-94,-80,3232140,2615,
"6,41",18443,1,1,-94,-80,1228584,994,
"6,42",18769,2,1,-94,-80,2028276,1641,
"6,43",20766,2,1,-94,-80,1511628,1223,
"6,44",23327,2,1,-94,-80,2735304,2214,
"6,45",21354,2,1,-94,-80,2429976,1966,
"6,46",21253,2,1,-94,-80,2720436,2201,
"6,47",21188,2,1,-94,-81,2086368,1688,
"6,48",34464,4,1,-94,-81,3711744,3004,
"6,49",42327,4,1,-94,-81,4648596,3761,
"6,50",42148,4,1,-94,-81,4471848,3618,
"6,51",41584,4,1,-94,-81,2699424,2184,
"6,52",42183,4,1,-94,-82,2586984,2094,
"6,53",41593,4,1,-94,-82,2732796,2211,
"6,54",0,0,0,0,0,0,0,
"6,55",0,0,0,0,0,0,0,
"6,56",0,0,0,0,0,0,0,
"6,57",0,0,0,0,0,0,0,
"6,58",0,0,0,0,0,0,0,
"6,59",0,0,0,0,0,0,0,
"6,60",0,0,0,0,0,0,0,
"6,61",0,0,0,0,0,0,0,
"6,62",0,0,0,0,0,0,0,
"6,63",0,0,0,0,0,0,0,
"6,64",0,0,0,0,0,0,0,
"6,65",0,0,0,0,0,0,0,
"6,66",0,0,0,0,0,0,0,
"6,67",0,0,0,0,0,0,0,
"6,68",0,0,0,0,0,0,0,
"6,69",0,0,0,0,0,0,0,
"6,70",0,0,0,0,0,0,0,
"6,71",0,0,0,0,0,0,0,
"6,72",0,0,0,0,0,0,0,
"6,73",0,0,0,0,0,0,0,
"6,74",0,0,0,0,0,0,0,
"7,1",0,0,0,0,0,0,0,
"7,2",0,0,0,0,0,0,0,
"7,3",0,0,0,0,0,0,0,
"7,4",0,0,0,0,0,0,0,
"7,5",0,0,0,0,0,0,0,
"7,6",0,0,0,0,0,0,0,
"7,7",0,0,0,0,0,0,0,
"7,8",0,0,0,0,0,0,0,
"7,9",0,0,0,0,0,0,0,
"7,10",0,0,0,0,0,0,0,
"7,11",0,0,0,0,0,0,0,
"7,12",0,0,0,0,0,0,0,
"7,13",0,0,0,0,0,0,0,
"7,14",0,0,0,0,0,0,0,
"7,15",0,0,0,0,0,0,0,
"7,16",0,0,0,0,0,0,0,
"7,17",0,0,0,0,0,0,0,
"7,18",0,0,0,0,0,0,0,
"7,19",0,0,0,0,0,0,0,
"7,20",0,0,0,0,0,0,0,
"7,21",0,0,0,0,0,0,0,
"7,22",0,0,0,0,0,0,0,
"7,23",0,0,0,0,0,0,0,
"7,24",0,0,0,0,0,0,0,
"7,25",39660,4,1,-94,-82,2651364,2149,
"7,26",31676,4,1,-94,-82,2087604,1689,
"7,27",41576,4,1,-94,-81,3904524,3159,
"7,28",42300,4,1,-94,-81,3379224,2734,
"7,29",41976,4,1,-94,-81,4072620,3295,
"7,30",42599,4,1,-94,-81,4149252,3357,
"7,31",42041,4,1,-94,-80,4962540,4015,
"7,32",33456,4,1,-94,-80,2350872,1902,
"7,33",28191,3,1,-94,-80,3406452,2757,
"7,34",28252,3,1,-94,-80,3574548,2893,
"7,35",40680,4,1,-94,-80,4452072,3602,
"7,36",43051,4,1,-94,-80,4444656,3596,
"7,37",42598,4,1,-94,-79,4005876,3241,
"7,38",41845,4,1,-94,-79,3267984,2644,
"7,39",42907,4,1,-94,-79,5604024,4534,
"7,40",43007,4,1,-94,-79,5270304,4264,
"7,41",42823,4,1,-94,-79,4124532,3337,
"7,42",42711,4,1,-94,-79,5607768,4538,
"7,43",42508,4,1,-94,-79,4381656,3546,
"7,44",42673,4,1,-94,-80,3143148,2543,
"7,45",42858,4,1,-94,-80,4664664,3774,
"7,46",41701,4,1,-94,-80,3180228,2573,
"7,47",40314,4,1,-94,-80,3264276,2641,
"7,48",27285,3,1,-94,-80,3293940,2665,
"7,49",40949,4,1,-94,-80,5613912,4542,
"7,50",42436,4,1,-94,-81,3586908,2903,
"7,51",42555,4,1,-94,-81,4611624,3734,
"7,52",41144,4,1,-94,-81,4779612,3867,
"7,53",28076,3,1,-94,-81,2840328,2298,
"7,54",27485,3,1,-94,-82,2243340,1815,
"7,55",29060,3,1,-94,-82,2894712,2342,
"7,56",0,0,0,0,0,0,0,
"7,57",0,0,0,0,0,0,0,
"7,58",0,0,0,0,0,0,0,
"7,59",0,0,0,0,0,0,0,
"7,60",0,0,0,0,0,0,0,
"7,61",0,0,0,0,0,0,0,
"7,62",0,0,0,0,0,0,0,
"7,63",0,0,0,0,0,0,0,
"7,64",0,0,0,0,0,0,0,
"7,65",0,0,0,0,0,0,0,
"7,66",0,0,0,0,0,0,0,
"7,67",0,0,0,0,0,0,0,
"7,68",0,0,0,0,0,0,0,
"7,69",0,0,0,0,0,0,0,
"7,70",0,0,0,0,0,0,0,
"7,71",0,0,0,0,0,0,0,
"7,72",0,0,0,0,0,0,0,
"7,73",0,0,0,0,0,0,0,
"7,74",0,0,0,0,0,0,0,
"8,1",0,0,0,0,0,0,0,
"8,2",0,0,0,0,0,0,0,
"8,3",0,0,0,0,0,0,0,
"8,4",0,0,0,0,0,0,0,
"8,5",0,0,0,0,0,0,0,
"8,6",0,0,0,0,0,0,0,
"8,7",0,0,0,0,0,0,0,
"8,8",0,0,0,0,0,0,0,
"8,9",0,0,0,0,0,0,0,
"8,10",0,0,0,0,0,0,0,
"8,11",0,0,0,0,0,0,0,
"8,12",0,0,0,0,0,0,0,
"8,13",0,0,0,0,0,0,0,
"8,14",0,0,0,0,0,0,0,
"8,15",0,0,0,0,0,0,0,
"8,16",0,0,0,0,0,0,0,
"8,17",0,0,0,0,0,0,0,
"8,18",0,0,0,0,0,0,0,
"8,19",0,0,0,0,0,0,0,
"8,20",0,0,0,0,0,0,0,
"8,21",0,0,0,0,0,0,0,
"8,22",0,0,0,0,0,0,0,
"8,23",20280,2,1,-94,-82,2202552,1782,
"8,24",20390,2,1,-94,-82,1734108,1403,
"8,25",36430,4,1,-94,-81,1700736,1376,
"8,26",23713,0,1,-94,-81,1420164,1149,
"8,27",23836,3,1,-94,-81,1842876,1491,
"8,28",23042,2,1,-94,-81,2774820,2245,
"8,29",28487,3,1,-94,-80,3421248,2768,
"8,30",28438,3,1,-94,-80,3049212,2467,
"8,31",26468,3,1,-94,-80,1909656,1546,
"8,32",21665,3,1,-94,-80,1391736,1126,
"8,33",41578,4,1,-94,-79,3825420,3095,
"8,34",42622,4,1,-94,-79,4890852,3957,
"8,35",42302,4,1,-94,-79,4211052,3407,
"8,36",42754,4,1,-94,-79,5307384,4294,
"8,37",43069,4,1,-94,-79,6539676,5291,
"8,38",28907,3,1,-94,-79,4034304,3264,
"8,39",37913,4,1,-94,-79,4563312,3692,
"8,40",42862,4,1,-94,-79,3714216,3006,
"8,41",42684,4,1,-94,-79,4119588,3333,
"8,42",43040,4,1,-94,-79,4706688,3808,
"8,43",42394,4,1,-94,-79,5235696,4236,
"8,44",42335,4,1,-94,-79,3258096,2636,
"8,45",42614,4,1,-94,-79,5281464,4274,
"8,46",41638,4,1,-94,-79,4049136,3276,
"8,47",28005,3,1,-94,-79,3078876,2491,
"8,48",30872,3,1,-94,-80,3118464,2524,
"8,49",32818,3,1,-94,-80,2918196,2361,
"8,50",36650,4,1,-94,-80,3843960,3110,
"8,51",42002,4,1,-94,-80,2837856,2296,
"8,52",42977,4,1,-94,-81,3442260,2785,
"8,53",41967,4,1,-94,-81,3339672,2702,
"8,54",42679,4,1,-94,-81,5801892,4697,
"8,55",41298,4,1,-94,-81,5419860,4385,
"8,56",41970,4,1,-94,-82,3858792,3122,
"8,57",27813,3,1,-94,-82,3564660,2885,
"8,58",0,0,0,0,0,0,0,
"8,59",0,0,0,0,0,0,0,
"8,60",0,0,0,0,0,0,0,
"8,61",0,0,0,0,0,0,0,
"8,62",0,0,0,0,0,0,0,
"8,63",0,0,0,0,0,0,0,
"8,64",0,0,0,0,0,0,0,
"8,65",0,0,0,0,0,0,0,
"8,66",0,0,0,0,0,0,0,
"8,67",0,0,0,0,0,0,0,
"8,68",0,0,0,0,0,0,0,
"8,69",0,0,0,0,0,0,0,
"8,70",0,0,0,0,0,0,0,
"8,71",0,0,0,0,0,0,0,
"8,72",0,0,0,0,0,0,0,
"8,73",0,0,0,0,0,0,0,
"8,74",0,0,0,0,0,0,0,
"9,1",0,0,0,0,0,0,0,
"9,2",0,0,0,0,0,0,0,
"9,3",0,0,0,0,0,0,0,
"9,4",0,0,0,0,0,0,0,
"9,5",0,0,0,0,0,0,0,
"9,6",0,0,0,0,0,0,0,
"9,7",0,0,0,0,0,0,0,
"9,8",0,0,0,0,0,0,0,
"9,9",0,0,0,0,0,0,0,
"9,10",0,0,0,0,0,0,0,
"9,11",0,0,0,0,0,0,0,
"9,12",0,0,0,0,0,0,0,
"9,13",0,0,0,0,0,0,0,
"9,14",0,0,0,0,0,0,0,
"9,15",0,0,0,0,0,0,0,
"9,16",0,0,0,0,0,0,0,
"9,17",0,0,0,0,0,0,0,
"9,18",0,0,0,0,0,0,0,
"9,19",0,0,0,0,0,0,0,
"9,20",0,0,0,0,0,0,0,
"9,21",0,0,0,0,0,0,0,
"9,22",25804,3,1,-94,-82,2548668,2063,
"9,23",28642,3,1,-94,-82,3526344,2854,
"9,24",40234,4,1,-94,-81,5324688,4308,
"9,25",42375,4,1,-94,-81,4700508,3803,
"9,26",42400,4,1,-94,-81,5753580,4655,
"9,27",42920,4,1,-94,-80,6047748,4893,
"9,28",42835,4,1,-94,-80,4560840,3690,
"9,29",42065,4,1,-94,-80,5531100,4475,
"9,30",42122,4,1,-94,-79,3741372,3027,
"9,31",38879,4,1,-94,-79,3611700,2925,
"9,32",12889,0,1,-94,-79,713172,577,
"9,33",24475,3,1,-94,-79,2610432,2112,
"9,34",28210,3,1,-94,-79,2598072,2102,
"9,35",27919,3,1,-94,-78,3286524,2659,
"9,36",28051,3,1,-94,-78,3384168,2738,
"9,37",10185,0,1,-94,-78,726768,588,
"9,38",27716,3,1,-94,-78,2651220,2145,
"9,39",28761,3,1,-94,-78,2475744,2004,
"9,40",28324,3,1,-94,-78,4039248,3268,
"9,41",28215,3,1,-94,-78,3083820,2495,
"9,42",39075,4,1,-94,-78,3604176,2916,
"9,43",31719,3,1,-94,-78,2386716,1931,
"9,44",37754,4,1,-94,-78,3497880,2830,
"9,45",42554,4,1,-94,-78,3285288,2658,
"9,46",42663,4,1,-94,-79,5002092,4047,
"9,47",42521,4,1,-94,-79,3389112,2742,
"9,48",43449,4,1,-94,-79,2829312,2292,
"9,49",41734,4,1,-94,-79,5685600,4600,
"9,50",25208,3,1,-94,-79,2426268,1963,
